mean_ci_0,mean_ci_1,mean_ci_2,mean_ci_3,mean_ci_4,mean_ci_5,mean_ci_6,mean_ci_7,mean_ci_8,mean_ci_9,mean_ci_10,mean_ci_11,mean_ci_12,mean_ci_13,mean_ci_14,mean_ci_15,mean_ci_16,mean_ci_17,mean_ci_18,mean_ci_19,mean_ci_20,mean_ci_21,mean_ci_22,mean_ci_23,mean_ci_24,mean_ci_25,mean_ci_26,mean_ci_27,mean_ci_28,mean_ci_29,mean_ci_30,mean_ci_31,mean_ci_32,mean_ci_33,mean_ci_34,mean_ci_35,mean_ci_36,mean_ci_37,mean_ci_38,mean_ci_39,mean_ci_40,mean_ci_41,mean_ci_42,mean_ci_43,mean_ci_44,mean_ci_45,mean_ci_46,mean_ci_47,mean_ci_48,mean_ci_49,mean_ci_50,mean_ci_51,mean_ci_52,mean_ci_53,mean_ci_54,mean_ci_55,mean_ci_56,mean_ci_57,mean_ci_58,mean_ci_59,mean_ci_60,mean_ci_61,mean_ci_62,mean_ci_63
-0.06822014,0.41175184,-0.16272537,-0.096150845,0.3346847,-0.07999674,0.12314674,-0.55790365,0.010473406,-0.23662166,0.09354303,0.50441986,0.24892019,0.25508606,-0.13735701,-0.10381911,-0.06938805,-0.014525753,-0.37522098,-0.09859325,0.004958108,-0.04134366,-0.2745705,-0.58354396,0.090624325,-0.4673684,-0.35864487,0.39759818,0.1899115,-0.2250794,-0.25616628,0.16964534,-0.025853025,0.007070492,-0.26414758,-0.33650476,0.17426108,0.19681342,0.27834183,0.2599967,-0.09261011,0.027930647,-0.058069892,-0.23542418,0.31556678,0.078457296,0.39645913,0.011913779,-0.15486696,-0.18100138,0.22007622,-0.16571964,0.3694084,0.019363886,-0.13892218,-0.060252674,-0.11963394,0.06417552,-0.19349469,-0.24965908,-0.07278245,0.19200258,0.14826156,-0.21709602
-0.19851863,0.15992597,-0.24305572,-0.097434886,-0.17500864,0.15656167,0.3247269,-0.1804831,0.01570798,-0.37204328,0.08642417,0.5269147,-0.01781177,0.21400674,-0.037354693,-0.04908175,-0.006114082,0.04020222,-0.16301903,0.027924828,0.14058466,0.16258726,-0.074941106,-0.42625937,0.25635794,-0.22121389,-0.22674134,0.16117452,0.36885124,-0.4086453,-0.04645743,0.14692275,-0.11911168,0.07733298,-0.07873325,-0.026897386,-0.08245132,0.115346774,0.1990587,-0.23001774,-0.26348892,0.14000237,0.21392485,0.004146989,0.38706812,0.30218202,0.2620046,0.11653325,-0.075191796,-0.3056701,0.07689597,0.1267851,0.34830493,0.21934037,-0.205663,-0.09659907,0.051000968,0.46492732,-0.14368089,-0.13152374,-0.06382349,-0.0968069,-0.090642415,-0.59303355
-0.14569616,0.32169777,-0.024156941,0.013632639,0.27406332,0.013189648,0.21145266,-0.47063115,0.115791894,-0.35197252,0.030763159,0.598764,0.10251071,0.10338082,-0.21912551,-0.01778671,-0.04893448,-0.02400887,-0.36855805,-0.13269304,0.14691581,0.24376212,-0.18078496,-0.40323058,0.09403783,-0.44803172,-0.10445315,0.37687942,0.31061018,-0.26519582,-0.2464009,0.07779032,0.15927696,-0.0579512,-0.2762992,-0.17082714,0.039767113,0.16875772,0.15849613,-0.06938004,-0.042513207,0.10160495,-0.015524918,-0.12544055,0.40132043,0.10820915,0.29594606,0.19037464,-0.10776647,-0.20489253,0.18044375,-0.045305993,0.27325723,0.06384069,-0.28608117,0.06741861,-0.11403413,0.15665965,-0.16365959,-0.29878175,-0.20977394,0.21783514,-0.013177794,-0.35425225
-0.005037581,0.40618786,-0.11153622,-0.064495936,0.104237854,0.09088967,0.27938145,-0.30407473,-0.102150954,-0.27282867,-0.006556748,0.59578484,0.12274169,0.107157424,-0.12889563,-0.020189943,-0.19565886,0.20874259,-0.531933,0.043335333,0.098944634,0.09023923,-0.12707081,-0.57855815,0.003228248,-0.3802948,0.13867944,0.2096326,-0.007885885,-0.122276865,-0.2304614,0.15514809,0.018692883,0.048090022,-0.15274456,-0.5650062,-0.17626289,0.33196774,0.11169919,-0.1635487,-0.5199892,0.039768636,-0.23450497,-0.005573467,0.10400664,0.18519644,0.22505182,-0.018234208,-0.10702767,-0.30239886,-0.09841779,-0.18145536,0.54865456,-0.05724804,-0.27396256,-0.073543616,-0.11673432,0.124598116,-0.37740323,-0.47200337,-0.26519445,0.037640408,0.09059361,-0.25347894
0.009105316,0.29739317,-0.18680236,0.029457089,0.14517775,-0.034802783,0.3867423,-0.5511574,0.030354435,-0.37955168,0.12829217,0.32546914,0.3308083,0.03719468,0.08210249,-0.04847282,-0.10222615,0.090753846,-0.4864023,-0.24186575,0.26787785,-0.018053083,-0.24983029,-0.49596065,0.01881426,-0.22359776,-0.30766556,0.4722666,0.26887757,-0.18642168,-0.0062349,0.6513911,-0.052495185,0.13286592,-0.14803258,-0.19334564,-0.03042674,0.3196486,0.16138731,0.27309662,-0.058307204,0.40961507,0.24061257,-0.027313482,0.15761432,0.022210984,0.34457713,-0.117893696,-0.30027786,-0.4577961,0.12199629,0.032752898,0.24265294,0.24747348,-0.10387451,-0.11544951,0.10265811,0.24400778,-0.10909574,-0.31055608,-0.16168098,0.058795765,-0.17283498,-0.4038428
-0.29884768,0.17685208,-0.050630562,0.06726644,0.33158585,0.08882907,0.1346478,-0.2611808,0.19396323,-0.36952674,-0.047417413,0.5835391,-0.016054183,0.10194192,-0.342133,0.028284851,-0.054230697,-0.047383748,-0.213732,0.045978636,0.116175264,0.26927307,-0.054500915,-0.39739168,0.1608746,-0.6229984,-0.105615646,0.2801898,0.3616561,-0.3892803,-0.2771318,-0.09781377,0.20076954,-0.12064269,-0.2636441,-0.07839264,0.001380505,0.053741317,0.2430403,-0.2499358,-0.0823414,0.03616018,-0.030036055,-0.09390212,0.5641087,0.23808265,0.2881401,0.34036642,-0.034407787,-0.16701767,0.10368578,0.048304223,0.23525839,0.107990675,-0.38194287,0.14361082,-0.14102063,0.2463208,-0.14478739,-0.25230154,-0.18622613,0.17556807,0.03637103,-0.488612
-0.098611385,0.29887694,-0.17723568,-0.06688261,0.15318376,0.08665941,0.21304598,-0.29592252,-0.043533012,-0.2801926,0.07508483,0.49499738,0.14776261,0.1731655,-0.12645695,-0.04786723,-0.07825331,0.0982482,-0.32788476,-0.029081993,0.10325402,0.008710029,-0.11338108,-0.5966537,0.10357614,-0.3642946,-0.16931255,0.18817186,0.1737867,-0.24176638,-0.14033501,0.18897165,-0.087235756,0.025950344,-0.082976125,-0.29419696,-0.033454776,0.23267761,0.18418564,-0.009389039,-0.30154786,0.08107599,-0.014822733,-0.07183988,0.22702946,0.20086546,0.2933703,-0.009578811,-0.10458244,-0.22391395,0.02800747,-0.06630742,0.4225426,0.061935138,-0.197512,-0.11271629,-0.04555195,0.22274975,-0.22648826,-0.25039917,-0.12266488,0.017354354,0.030662922,-0.33139586
-0.15513155,0.26740202,-0.13130751,-0.014487226,0.32222152,-0.0184929,0.14587203,-0.45879427,0.09545142,-0.3001443,0.028143318,0.47539037,0.18138161,0.13596664,-0.19068272,-0.09466371,-0.060311925,-0.027433118,-0.33128744,0.001083825,0.073840864,0.04474383,-0.1823223,-0.4789092,0.16474563,-0.48101968,-0.31131974,0.32058924,0.21277419,-0.29471245,-0.17107683,0.11152745,0.09340387,0.01848695,-0.18194173,-0.25687796,0.12596509,0.17078623,0.2636912,0.1037412,-0.061250374,-0.004644535,-0.04296942,-0.15390897,0.40187466,0.15365186,0.39270067,0.11866986,-0.119479075,-0.22710031,0.11847905,-0.0644429,0.31114817,0.06403066,-0.16788259,-0.026992284,-0.112476796,0.092112385,-0.1527917,-0.256869,-0.1287651,0.17223693,0.11261387,-0.31360573
-0.012263944,0.28387076,-0.12812345,0.049128488,0.15175256,-0.049499046,0.4100522,-0.58429384,0.06498574,-0.393325,0.119107984,0.37980142,0.30648914,0.04941627,0.04422927,-0.052164964,-0.0736636,0.030019993,-0.467988,-0.26890275,0.27323523,0.03951167,-0.282868,-0.4274953,0.05215119,-0.22561269,-0.31247336,0.48914897,0.3279997,-0.22452492,-0.004991961,0.59774405,0.010056721,0.12741588,-0.14905497,-0.1443214,0.01525999,0.30496958,0.16006018,0.24729669,0.01125851,0.3813027,0.25515854,-0.042784836,0.19975737,0.015397742,0.33687463,-0.07474954,-0.27664617,-0.45679036,0.17290764,0.047823165,0.22024517,0.2071729,-0.13314767,-0.09754412,0.12654445,0.2386314,-0.09125589,-0.29205176,-0.17615157,0.095462255,-0.18214867,-0.40445346
0.020997122,0.3013087,-0.16917633,0.033848457,0.17934588,-0.09335597,0.40256715,-0.5876916,0.037054703,-0.38001812,0.106280796,0.32265487,0.3496491,0.059506033,0.049997203,-0.06109947,-0.11692184,0.070559785,-0.5256903,-0.24547996,0.26792556,-0.014744757,-0.29394558,-0.46841824,0.032381155,-0.24560405,-0.2840158,0.5061918,0.2534936,-0.20976093,-0.03243475,0.65597886,-0.02396024,0.14567262,-0.15593007,-0.23166405,-0.012825531,0.31530178,0.18884985,0.31261736,-0.04062661,0.40417546,0.21583283,-0.023982262,0.1493074,0.000527116,0.34608042,-0.113569476,-0.2988457,-0.4631471,0.128405,0.012434745,0.24245033,0.1842089,-0.13215351,-0.09589278,0.12109379,0.20003785,-0.11554133,-0.35798237,-0.16001698,0.06502377,-0.16088423,-0.3874872
0.004990815,0.28863007,-0.15034987,0.049168594,0.17241655,-0.044509742,0.40205604,-0.59586114,0.038352497,-0.39051798,0.13701603,0.3221892,0.36132336,0.031981222,0.06200784,-0.05346429,-0.0882605,0.05676378,-0.48954356,-0.28573552,0.2855488,-0.015948089,-0.27466932,-0.49153677,0.034330808,-0.21464072,-0.3372651,0.4964751,0.3115214,-0.18868834,0.025804924,0.6786813,-0.028591633,0.13080576,-0.101299666,-0.1535284,0.005003025,0.33273712,0.13859092,0.3175146,0.01033243,0.4232289,0.2776547,-0.025776425,0.16445129,0.019243525,0.34449044,-0.12707688,-0.30762902,-0.45761365,0.15127033,0.04030506,0.21899448,0.2260934,-0.103178635,-0.14301752,0.1495603,0.23943931,-0.083804116,-0.2912202,-0.16099471,0.08185787,-0.20363551,-0.38663748
-0.14633611,0.23458482,-0.20142868,-0.041982684,0.09897379,0.1102364,0.22433294,-0.32249984,0.005714018,-0.3532959,0.09978683,0.45094603,0.14833124,0.09836888,-0.06406775,-0.04488074,-0.0268827,0.08072341,-0.3142218,-0.0815236,0.19332059,0.07151888,-0.040393542,-0.55769765,0.14696297,-0.29094467,-0.22811753,0.18379591,0.25058076,-0.25387472,-0.01911011,0.27629834,-0.038144957,0.050864015,-0.029217253,-0.15666549,-0.018442806,0.22156642,0.16823737,0.00955413,-0.213781,0.12002583,0.09031725,-0.022167103,0.28860506,0.22804171,0.31824505,0.032845266,-0.13700722,-0.3033449,0.03844096,0.02342299,0.33064848,0.19490087,-0.1454503,-0.14533561,-0.033949196,0.3078333,-0.1677441,-0.24839723,-0.16484411,-0.014346918,-0.053237367,-0.39964503
-0.13018295,0.23667894,-0.20587143,-0.097973816,-0.00175153,0.06784828,0.2697779,-0.2397956,-0.012646901,-0.33296722,0.03695343,0.5278424,0.058744587,0.19277376,-0.10189923,-0.054475736,-0.06068725,0.05581171,-0.29596308,0.045319825,0.11938544,0.11621377,-0.10616867,-0.44479305,0.18139176,-0.31597382,-0.13486992,0.1675265,0.20053951,-0.31818026,-0.12841262,0.1149206,-0.04548892,0.07275276,-0.0987211,-0.22224133,-0.05625097,0.16909875,0.22462836,-0.119406715,-0.30871046,0.035027307,0.006212167,-0.034509066,0.2986474,0.24268824,0.2720319,0.08824134,-0.06122062,-0.29555798,0.03295972,0.006074622,0.40150923,0.089126036,-0.20247231,-0.08152266,-0.04962463,0.2957493,-0.22245045,-0.26638883,-0.11871732,-0.038518287,0.024061238,-0.43704057
-0.0804442,0.4594845,-0.14892007,-0.11950591,0.29915816,-0.066466086,0.12009124,-0.5723826,-0.019556668,-0.23100346,0.16205132,0.5057504,0.24274875,0.31973884,-0.07568784,-0.03864784,-0.052526955,0.012394623,-0.3383862,-0.21742624,-0.005110865,-0.0617597,-0.26827025,-0.64977705,0.021754941,-0.44141164,-0.3864587,0.4672618,0.29302025,-0.17879029,-0.27782848,0.27588013,-0.12553273,-0.050236948,-0.3231859,-0.26733795,0.16376247,0.20550105,0.24274686,0.29426917,-0.09219811,0.16942734,0.050529163,-0.2553567,0.27758113,0.05161292,0.34844834,-0.03921688,-0.20654565,-0.14242001,0.30453163,-0.14876342,0.3213089,0.06438385,-0.16135667,-0.06674371,-0.056099366,0.1508767,-0.16848032,-0.21988863,-0.07597681,0.17906585,0.052089456,-0.21928954
-0.080976225,0.31665492,-0.08039192,0.007304969,0.17666519,0.003257502,0.29803738,-0.53414565,0.08224026,-0.36019462,0.09345642,0.51674217,0.18321575,0.10181248,-0.058121122,-0.0216653,-0.026765464,0.002678725,-0.37684608,-0.21828507,0.18630044,0.14521545,-0.24417397,-0.423319,0.08734412,-0.2994022,-0.23494706,0.40127578,0.36244586,-0.23753336,-0.12702473,0.30994055,0.04384631,0.023908203,-0.20484287,-0.1293731,0.04519827,0.23167457,0.14809032,0.077940814,-0.01305167,0.22250018,0.12988074,-0.09662427,0.323481,0.07426265,0.32319275,0.05586341,-0.1892881,-0.30272102,0.21016411,0.00091966,0.25649732,0.13154368,-0.2017103,-0.020273974,0.015858054,0.21971947,-0.1281934,-0.2506563,-0.18729919,0.15183035,-0.106804155,-0.37763762
-0.19243953,0.1693745,-0.19040418,-0.033916567,0.05472663,0.11012467,0.25305912,-0.20582636,0.05958359,-0.36146212,0.06537674,0.46727753,0.05095918,0.14218438,-0.12889582,-0.060975965,-0.04110954,0.041601896,-0.2483593,-0.014052171,0.18324669,0.16180667,-0.038033865,-0.44854748,0.19387954,-0.3432125,-0.16764222,0.20252419,0.29210487,-0.3764493,-0.09009803,0.17567502,-0.01733787,0.030758422,-0.10883274,-0.08846649,-0.06855609,0.12911351,0.21205921,-0.1374373,-0.21390094,0.16348949,0.1340393,-0.019755207,0.34228274,0.23875487,0.2670769,0.11843084,-0.09342296,-0.26685923,0.035904985,0.08425881,0.30197525,0.18933049,-0.24092963,-0.049187172,-0.01679795,0.34564453,-0.134295,-0.22176075,-0.11009874,-0.035782684,-0.06391869,-0.5172057
-0.13200134,0.24879614,-0.13410679,-0.014397822,0.20441963,0.004845785,0.22982536,-0.43594792,0.061308794,-0.36204192,0.06767345,0.43287915,0.17790627,0.070374824,-0.094640344,-0.048518147,-0.051580597,0.038536232,-0.37650138,-0.09298486,0.18790399,0.105721384,-0.11201251,-0.47515297,0.13628732,-0.3567057,-0.2223406,0.30427533,0.23749048,-0.24169187,-0.07560507,0.28507623,0.06815507,0.039870813,-0.116736926,-0.20183045,0.038771924,0.22272605,0.19541052,0.07779197,-0.106349185,0.114159115,0.036817014,-0.072431795,0.31264082,0.1500437,0.34315532,0.07763157,-0.17277955,-0.31019193,0.07701154,-0.004558442,0.28816277,0.1396098,-0.16948596,-0.06869868,-0.059528314,0.19262142,-0.1458008,-0.32448182,-0.20888904,0.07576123,-0.0431309,-0.3491278
-0.05587154,0.36010742,-0.179518,-0.06294721,0.1809958,-0.053515952,0.24703345,-0.5618177,0.017216703,-0.31504846,0.13341895,0.44351158,0.25085428,0.17582256,-0.003782681,-0.06165164,-0.05920781,0.029519165,-0.38985738,-0.18859959,0.11106611,-0.008462854,-0.26358908,-0.53555906,0.06976863,-0.3240714,-0.3617837,0.4400626,0.28278065,-0.20516932,-0.13593815,0.39304867,-0.060036484,0.05709809,-0.23373884,-0.21492077,0.092666246,0.24459884,0.21240032,0.24417727,-0.06545135,0.21282108,0.11465398,-0.16023149,0.27597928,0.067727424,0.3663542,-0.024083469,-0.22797324,-0.3002756,0.22290236,-0.057028834,0.30395198,0.14432655,-0.121849604,-0.08435848,-0.004077125,0.1989581,-0.1445197,-0.24970952,-0.114567444,0.12658805,-0.025689842,-0.3261318
-0.012810586,0.32070887,-0.13054892,0.014115562,0.13044585,-0.013640223,0.38016456,-0.60074574,0.05750993,-0.3854473,0.13590425,0.45132568,0.27441177,0.056281332,0.044931404,-0.054461744,-0.048063263,0.02544273,-0.44342217,-0.2583246,0.24332362,0.06480565,-0.30088696,-0.44154584,0.058892053,-0.22446553,-0.33170217,0.467644,0.34035686,-0.20763843,-0.037869573,0.49849492,0.002200033,0.1069159,-0.19359633,-0.14206338,0.030750183,0.2951829,0.13952579,0.19880031,0.001237695,0.30998626,0.21000771,-0.09476784,0.26071098,0.030918362,0.36169708,-0.046810843,-0.25789008,-0.39483318,0.19870415,0.013062025,0.26121703,0.20483236,-0.10994035,-0.0822808,0.06494397,0.21949631,-0.09646479,-0.24507102,-0.17804383,0.14851864,-0.13656512,-0.393611
-0.106717244,0.24082506,-0.22463742,-0.061074223,0.04855235,0.07678244,0.2718215,-0.327532,0.006104722,-0.34402853,0.10608048,0.4662938,0.14933676,0.14394003,-0.058714606,-0.09240922,-0.042066514,0.057997797,-0.3191413,-0.059653107,0.17430957,0.06313786,-0.1497349,-0.50164247,0.16807164,-0.2780103,-0.24890366,0.23633036,0.24907354,-0.3133608,-0.0701913,0.25761345,-0.07508854,0.09230294,-0.110362254,-0.15567224,-0.033806317,0.19133876,0.1878229,0.008017921,-0.19710717,0.15127327,0.11995073,-0.05207306,0.29870108,0.19947354,0.32096553,0.021984579,-0.12548164,-0.27711734,0.06920056,0.016842948,0.3469584,0.17163883,-0.14542772,-0.10368416,-0.01616216,0.28732973,-0.1537043,-0.19949806,-0.0849162,0.007353079,-0.02625107,-0.44660243
-0.062437538,0.2920372,-0.22686845,-0.058281686,0.05470012,0.07156833,0.28779706,-0.39048436,-0.017314345,-0.33061817,0.1480649,0.41744277,0.20245498,0.13973308,0.03295061,-0.05011171,-0.058259685,0.1002262,-0.33536255,-0.14692064,0.17106368,-0.004149907,-0.17471005,-0.56300575,0.07501916,-0.24563466,-0.29937223,0.32309312,0.28223196,-0.23007809,-0.06401548,0.40766773,-0.1473489,0.073619775,-0.1540546,-0.15716103,-0.041719053,0.23846665,0.15846084,0.10313713,-0.18745178,0.27857897,0.18857978,-0.064873435,0.23025353,0.13703895,0.31902978,-0.0625958,-0.20477942,-0.30385983,0.11418988,0.009305929,0.3204159,0.23057148,-0.118328996,-0.12192615,0.02651266,0.30994827,-0.13693304,-0.19588178,-0.097809024,0.021803947,-0.08751971,-0.4179509
-0.092901856,0.32565963,-0.19648604,-0.09137903,0.15793611,-0.019542607,0.1664835,-0.3079218,0.02021179,-0.25133058,0.09083941,0.4832624,0.13137347,0.31571662,-0.12422789,-0.06486443,-0.03790939,0.02421447,-0.30516258,-0.10125459,0.060710378,0.037707746,-0.18463272,-0.48840123,0.09799265,-0.36641708,-0.18480526,0.27563742,0.23516926,-0.3458838,-0.2653143,0.16302888,-0.13469395,0.01194283,-0.24232724,-0.21610822,-0.006714969,0.1137962,0.2873483,0.06808157,-0.22065468,0.18396701,0.08908183,-0.10089897,0.23062809,0.13846627,0.28030348,0.012407916,-0.074249364,-0.18033391,0.15453462,-0.03645768,0.3280483,0.07797681,-0.23487371,-0.020090133,-0.043389734,0.25159478,-0.20170248,-0.21969788,-0.015533717,-0.012077045,0.010338949,-0.38520855
-0.04853559,0.28646058,-0.16870801,-0.004150617,0.10691774,-0.11587924,0.34251103,-0.5268145,0.074798204,-0.35689917,0.063268155,0.38197595,0.21421611,0.10359536,0.04382707,-0.023891462,-0.11624994,0.059003845,-0.4446903,-0.1347845,0.17136975,0.056367762,-0.27613628,-0.38149452,0.060284276,-0.30046943,-0.23779804,0.4895065,0.25538284,-0.21693164,-0.13382845,0.4778856,0.011387023,0.10833945,-0.2908575,-0.2300595,-0.003858019,0.24157907,0.23161964,0.17385034,-0.064393304,0.29055378,0.114436604,-0.08596622,0.26344603,0.020267254,0.32320186,0.031328607,-0.2585893,-0.41898167,0.16870485,0.01730387,0.24543917,0.1468752,-0.17795129,0.01740977,0.04535779,0.20374842,-0.14057638,-0.3637694,-0.17617877,0.08398735,-0.0864209,-0.41883793
-0.13009727,0.22258963,-0.20123288,-0.06476446,-0.16622749,0.18292345,0.3722075,-0.29256582,0.013333611,-0.36093473,0.13025138,0.57852465,0.024422035,0.16091661,0.014870272,-0.05776159,0.00944132,0.043258492,-0.2006483,-0.061330397,0.16906811,0.1528205,-0.1706532,-0.41805944,0.2002498,-0.15766323,-0.2697141,0.21153732,0.3894903,-0.3468572,-0.026509624,0.19255511,-0.11448528,0.09898162,-0.13649137,-0.031692766,-0.066772,0.17409182,0.13340496,-0.18733281,-0.19755779,0.17062785,0.22989178,-0.04502938,0.35891548,0.21717739,0.28721032,0.05928452,-0.1068756,-0.303926,0.13320129,0.092148036,0.3524305,0.23281182,-0.15297884,-0.08557912,0.052279983,0.41185376,-0.125239,-0.08994022,-0.09043471,0.004884853,-0.097040854,-0.5505364
-0.10996634,0.22593684,-0.14634173,-0.005515021,0.32305884,-0.06713896,0.21685025,-0.4867938,0.09381671,-0.33416054,0.005717162,0.41101873,0.23261967,0.089607984,-0.18038794,-0.12638785,-0.07478875,-0.03576588,-0.4019951,0.002450463,0.13993014,0.045878075,-0.21026199,-0.4401628,0.20801352,-0.44606152,-0.29574278,0.31056195,0.17767394,-0.31381404,-0.10318423,0.19444825,0.12580574,0.08505767,-0.083772644,-0.29000312,0.12592639,0.19873032,0.28385165,0.17445168,-0.054237206,-0.00961447,-0.058079816,-0.10133657,0.36879358,0.152898,0.4168985,0.08594472,-0.1474615,-0.30312178,0.058085535,-0.055001408,0.32907802,0.033047237,-0.15714289,-0.062005956,-0.06506297,0.058058616,-0.14643174,-0.32261917,-0.14839286,0.12694244,0.08864441,-0.31873006
-0.07950235,0.4636498,-0.14276251,-0.10343912,0.3318817,-0.051782276,0.089380816,-0.55745536,-0.010900569,-0.21974503,0.1377829,0.50962067,0.23871829,0.2873106,-0.10221537,-0.037168905,-0.071646735,0.03303013,-0.3566029,-0.17502424,-0.01892998,-0.055379324,-0.25480998,-0.65536046,0.011313246,-0.4736824,-0.33987844,0.4488697,0.24887076,-0.16355613,-0.30611175,0.23000444,-0.09340979,-0.064462915,-0.3334978,-0.3085221,0.14108226,0.2089563,0.23208623,0.25599843,-0.11524424,0.13760948,-0.00595011,-0.2501937,0.2839807,0.060513005,0.35094187,-0.015439993,-0.19133046,-0.12945856,0.26843044,-0.1734971,0.33634248,0.04509189,-0.1736238,-0.046037916,-0.094461314,0.11734921,-0.19147477,-0.23548429,-0.08589308,0.19697687,0.08629158,-0.20294015
-0.11890784,0.24093291,-0.26371852,-0.10779424,-0.05397095,0.11468275,0.29774252,-0.27847147,-0.042536285,-0.35565093,0.12608102,0.46708998,0.114911124,0.18115813,-0.025100052,-0.070041694,-0.024935989,0.08668401,-0.2657419,-0.06164167,0.19194418,0.07808043,-0.11154586,-0.5305466,0.1795772,-0.20957443,-0.23851971,0.19891557,0.296728,-0.31251624,-0.043377116,0.2726965,-0.16248569,0.088350244,-0.07076129,-0.08028968,-0.07345871,0.17266646,0.1540932,-0.026269607,-0.22675003,0.19393903,0.17764467,-0.01698967,0.29565567,0.22166054,0.2920566,0.027914999,-0.11618354,-0.26146176,0.08286505,0.055800986,0.34568614,0.21683593,-0.13197164,-0.13009492,0.018455189,0.3872158,-0.13822645,-0.16584937,-0.044716623,-0.06569105,-0.088723965,-0.5030502
-0.14603935,0.3035516,-0.2271598,-0.12898509,0.08374516,0.02962496,0.16780263,-0.35685498,-0.012992296,-0.2817289,0.12282856,0.45886713,0.12401423,0.2720177,-0.051353395,-0.034479562,-0.03374577,0.03317226,-0.23002225,-0.07402592,0.047565676,0.021378277,-0.15003952,-0.55937046,0.1360978,-0.34572017,-0.32196462,0.30517453,0.31326532,-0.26342547,-0.17399378,0.21197894,-0.14773676,-0.002924283,-0.20125934,-0.13689178,0.049972873,0.14042892,0.22709654,0.08125135,-0.16744018,0.14361005,0.11176263,-0.1392179,0.34243897,0.17948693,0.3050319,0.050177164,-0.14643079,-0.19232696,0.18928567,-0.014336877,0.31491822,0.15077856,-0.1601467,-0.076521575,-0.024786614,0.2988758,-0.1454988,-0.16524327,-0.04355278,0.035135623,-0.002629624,-0.3888962
-0.14561163,0.3202168,-0.02063831,0.026618216,0.19348092,0.024788152,0.25911823,-0.5424702,0.15707955,-0.3849402,0.051004916,0.6013606,0.082122386,0.044757903,-0.1313757,0.016988222,-0.019353483,-0.026370384,-0.3381965,-0.1553368,0.16323157,0.28314963,-0.20415074,-0.34340915,0.08994782,-0.39608178,-0.16970204,0.42054734,0.38664874,-0.22556867,-0.20206933,0.11723719,0.18453191,-0.05495369,-0.31971407,-0.09798294,0.04397496,0.17818646,0.13289236,-0.09399056,0.03436591,0.12618926,0.041760776,-0.14427398,0.47133625,0.07675563,0.32676154,0.2313359,-0.16339672,-0.26040506,0.22534844,-0.005040719,0.23831853,0.14293808,-0.23246896,0.09631771,-0.10979895,0.1772209,-0.11387796,-0.27892786,-0.25573152,0.26772848,-0.06525037,-0.40301916
